onset	duration	trial_type	value	sample	n_simultaneous_stimuli	snr	EEG_trigger_start	EEG_trigger_end	file_clicks	file_story1	file_story2	file_story3	file_story4	file_story5
7322.9624	10	speech	1	73229624	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_036_peaky_diotic_regress.hdf5
7333.032	10	speech	1	73330320	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_364_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_224_peaky_diotic_regress.hdf5
7343.1229	10	speech	1	73431229	3	-3 dB	1	2	n/a	speech/alice/alice_306_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_313_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_048_peaky_diotic_regress.hdf5
7353.1925	10	speech	1	73531925	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_305_peaky_diotic_regress.hdf5	n/a	n/a
7363.2834	10	speech	1	73632834	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_388_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_012_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_115_peaky_diotic_regress.hdf5
7373.353	10	speech	1	73733530	5	-6 dB	1	2	n/a	speech/alice/alice_075_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_069_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_070_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_377_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_044_peaky_diotic_regress.hdf5
7383.4226	10	speech	1	73834226	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_158_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_125_peaky_diotic_regress.hdf5
7393.5135	10	speech	1	73935135	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_071_peaky_diotic_regress.hdf5	n/a	n/a
7403.5831	10	speech	1	74035831	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_185_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_124_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_086_peaky_diotic_regress.hdf5
7413.674	10	speech	1	74136740	5	-6 dB	1	2	n/a	speech/alice/alice_118_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_101_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_161_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_265_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_087_peaky_diotic_regress.hdf5
7423.7649	10	speech	1	74237649	2	0 dB	1	2	n/a	speech/alice/alice_055_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_240_peaky_diotic_regress.hdf5	n/a
7433.8345	10	speech	1	74338345	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_172_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_354_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_057_peaky_diotic_regress.hdf5
7443.9041	10	speech	1	74439041	5	-6 dB	1	2	n/a	speech/alice/alice_158_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_318_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_117_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_315_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_256_peaky_diotic_regress.hdf5
7453.995	10	speech	1	74539950	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_342_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_230_peaky_diotic_regress.hdf5	n/a	n/a
7464.0646	10	speech	1	74640646	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_277_peaky_diotic_regress.hdf5	n/a	n/a	n/a
7474.1342	10	speech	1	74741342	5	-6 dB	1	2	n/a	speech/alice/alice_358_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_328_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_349_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_030_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_358_peaky_diotic_regress.hdf5
7484.2038	10	speech	1	74842038	2	0 dB	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_095_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_307_peaky_diotic_regress.hdf5
7494.2947	10	speech	1	74942947	1	clean	1	2	n/a	speech/alice/alice_057_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
7504.3643	10	speech	1	75043643	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_063_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_031_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_053_peaky_diotic_regress.hdf5	n/a
7514.4339	10	speech	1	75144339	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_147_peaky_diotic_regress.hdf5
7524.5035	10	speech	1	75245035	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_242_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_195_peaky_diotic_regress.hdf5	n/a	n/a
7534.5944	10	speech	1	75345944	5	-6 dB	1	2	n/a	speech/alice/alice_135_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_356_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_217_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_373_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_219_peaky_diotic_regress.hdf5
7544.664	10	speech	1	75446640	3	-3 dB	1	2	n/a	speech/alice/alice_353_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_074_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_237_peaky_diotic_regress.hdf5	n/a
7554.7549	10	speech	1	75547549	5	-6 dB	1	2	n/a	speech/alice/alice_261_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_102_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_284_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_384_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_231_peaky_diotic_regress.hdf5
7564.8245	10	speech	1	75648245	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_136_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_236_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_180_peaky_diotic_regress.hdf5	n/a
7574.894	10	speech	1	75748940	2	0 dB	1	2	n/a	speech/alice/alice_246_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_108_peaky_diotic_regress.hdf5	n/a
7584.9636	10	speech	1	75849636	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_381_peaky_diotic_regress.hdf5	n/a	n/a	n/a
7595.0332	10	speech	1	75950332	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_274_peaky_diotic_regress.hdf5
7605.1241	10	speech	1	76051241	2	0 dB	1	2	n/a	speech/alice/alice_391_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_360_peaky_diotic_regress.hdf5
7615.1937	10	speech	1	76151937	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_032_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_375_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_006_peaky_diotic_regress.hdf5	n/a
7625.2846	10	speech	1	76252846	5	-6 dB	1	2	n/a	speech/alice/alice_291_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_183_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_366_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_328_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_236_peaky_diotic_regress.hdf5
7635.3542	10	speech	1	76353542	2	0 dB	1	2	n/a	speech/alice/alice_020_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_328_peaky_diotic_regress.hdf5
7645.4238	10	speech	1	76454238	3	-3 dB	1	2	n/a	speech/alice/alice_226_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_222_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_227_peaky_diotic_regress.hdf5	n/a
7655.5147	10	speech	1	76555147	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_119_peaky_diotic_regress.hdf5	n/a
7665.5843	10	speech	1	76655843	5	-6 dB	1	2	n/a	speech/alice/alice_319_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_125_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_306_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_394_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_394_peaky_diotic_regress.hdf5
7675.6752	10	speech	1	76756752	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_181_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_204_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_249_peaky_diotic_regress.hdf5
7685.7448	10	speech	1	76857448	1	clean	1	2	n/a	speech/alice/alice_281_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
7695.8357	10	speech	1	76958357	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_214_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_098_peaky_diotic_regress.hdf5	n/a	n/a
7705.9053	10	speech	1	77059053	5	-6 dB	1	2	n/a	speech/alice/alice_254_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_278_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_167_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_252_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_037_peaky_diotic_regress.hdf5
7715.9749	10	speech	1	77159749	2	0 dB	1	2	n/a	speech/alice/alice_364_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_350_peaky_diotic_regress.hdf5	n/a	n/a
7726.0445	10	speech	1	77260445	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_146_peaky_diotic_regress.hdf5	n/a
7736.1354	10	speech	1	77361354	3	-3 dB	1	2	n/a	speech/alice/alice_327_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_324_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_356_peaky_diotic_regress.hdf5	n/a	n/a
7746.205	10	speech	1	77462050	5	-6 dB	1	2	n/a	speech/alice/alice_293_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_376_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_157_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_241_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_315_peaky_diotic_regress.hdf5
7756.2959	10	speech	1	77562959	5	-6 dB	1	2	n/a	speech/alice/alice_193_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_373_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_203_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_057_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_376_peaky_diotic_regress.hdf5
7766.3655	10	speech	1	77663655	2	0 dB	1	2	n/a	speech/alice/alice_380_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_096_peaky_diotic_regress.hdf5	n/a	n/a	n/a
7776.4564	10	speech	1	77764564	3	-3 dB	1	2	n/a	speech/alice/alice_199_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_192_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_019_peaky_diotic_regress.hdf5
7786.526	10	speech	1	77865260	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_060_peaky_diotic_regress.hdf5
7796.5956	10	speech	1	77965956	3	-3 dB	1	2	n/a	speech/alice/alice_200_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_046_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_140_peaky_diotic_regress.hdf5	n/a
7806.6652	10	speech	1	78066652	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_236_peaky_diotic_regress.hdf5	n/a	n/a	n/a
7816.7561	10	speech	1	78167561	2	0 dB	1	2	n/a	speech/alice/alice_279_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_258_peaky_diotic_regress.hdf5
7826.8257	10	speech	1	78268257	5	-6 dB	1	2	n/a	speech/alice/alice_000_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_287_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_099_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_303_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_390_peaky_diotic_regress.hdf5
7836.8953	10	speech	1	78368953	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_188_peaky_diotic_regress.hdf5	n/a
7846.9862	10	speech	1	78469862	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_296_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_233_peaky_diotic_regress.hdf5	n/a
7857.0558	10	speech	1	78570558	5	-6 dB	1	2	n/a	speech/alice/alice_322_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_006_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_021_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_320_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_324_peaky_diotic_regress.hdf5
7867.1254	10	speech	1	78671254	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_265_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_103_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_240_peaky_diotic_regress.hdf5
7877.2163	10	speech	1	78772163	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_147_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_079_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_245_peaky_diotic_regress.hdf5
7887.2859	10	speech	1	78872859	2	0 dB	1	2	n/a	speech/alice/alice_342_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_385_peaky_diotic_regress.hdf5	n/a	n/a	n/a
7897.3768	10	speech	1	78973768	5	-6 dB	1	2	n/a	speech/alice/alice_114_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_132_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_129_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_312_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_008_peaky_diotic_regress.hdf5
7907.4464	10	speech	1	79074464	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_076_peaky_diotic_regress.hdf5	n/a	n/a
7917.5373	10	speech	1	79175373	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_366_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_210_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_034_peaky_diotic_regress.hdf5
7927.6069	10	speech	1	79276069	5	-6 dB	1	2	n/a	speech/alice/alice_131_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_312_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_276_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_076_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_144_peaky_diotic_regress.hdf5
7937.6765	10	speech	1	79376765	2	0 dB	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_390_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_384_peaky_diotic_regress.hdf5
7947.7674	10	speech	1	79477674	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_209_peaky_diotic_regress.hdf5	n/a
7957.837	10	speech	1	79578370	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_016_peaky_diotic_regress.hdf5	n/a	n/a	n/a
7967.9279	10	speech	1	79679279	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_330_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_176_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_129_peaky_diotic_regress.hdf5
7977.9975	10	speech	1	79779975	2	0 dB	1	2	n/a	speech/alice/alice_347_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_272_peaky_diotic_regress.hdf5	n/a
7988.0884	10	speech	1	79880884	5	-6 dB	1	2	n/a	speech/alice/alice_048_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_315_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_197_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_078_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_004_peaky_diotic_regress.hdf5
7998.158	10	speech	1	79981580	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_359_peaky_diotic_regress.hdf5	n/a
8008.2276	10	speech	1	80082276	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_289_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_168_peaky_diotic_regress.hdf5	n/a
8018.2972	10	speech	1	80182972	5	-6 dB	1	2	n/a	speech/alice/alice_053_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_110_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_207_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_219_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_349_peaky_diotic_regress.hdf5
8028.3881	10	speech	1	80283881	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_196_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_307_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_307_peaky_diotic_regress.hdf5	n/a
8038.479	10	speech	1	80384790	5	-6 dB	1	2	n/a	speech/alice/alice_335_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_369_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_282_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_116_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_370_peaky_diotic_regress.hdf5
8048.5486	10	speech	1	80485486	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_049_peaky_diotic_regress.hdf5	n/a	n/a
8058.6182	10	speech	1	80586182	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_386_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_124_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_208_peaky_diotic_regress.hdf5	n/a
8068.7091	10	speech	1	80687091	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_220_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_266_peaky_diotic_regress.hdf5
8078.7787	10	speech	1	80787787	3	-3 dB	1	2	n/a	speech/alice/alice_106_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_094_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_138_peaky_diotic_regress.hdf5	n/a
8088.8483	10	speech	1	80888483	2	0 dB	1	2	n/a	speech/alice/alice_156_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_133_peaky_diotic_regress.hdf5
8098.9392	10	speech	1	80989392	5	-6 dB	1	2	n/a	speech/alice/alice_258_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_184_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_288_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_249_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_006_peaky_diotic_regress.hdf5
8109.0088	10	speech	1	81090088	1	clean	1	2	n/a	speech/alice/alice_386_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
8119.0997	10	speech	1	81190997	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_145_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_254_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_363_peaky_diotic_regress.hdf5
8129.1693	10	speech	1	81291693	1	clean	1	2	n/a	speech/alice/alice_194_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
8139.2602	10	speech	1	81392602	5	-6 dB	1	2	n/a	speech/alice/alice_026_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_305_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_097_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_183_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_164_peaky_diotic_regress.hdf5
8149.3298	10	speech	1	81493298	2	0 dB	1	2	n/a	speech/alice/alice_161_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_016_peaky_diotic_regress.hdf5	n/a	n/a
8159.3994	10	speech	1	81593994	3	-3 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_351_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_197_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_181_peaky_diotic_regress.hdf5
8169.4689	10	speech	1	81694689	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_248_peaky_diotic_regress.hdf5	n/a
8179.5385	10	speech	1	81795385	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_223_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_026_peaky_diotic_regress.hdf5
8189.6295	10	speech	1	81896295	5	-6 dB	1	2	n/a	speech/alice/alice_173_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_095_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_048_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_268_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_175_peaky_diotic_regress.hdf5
8199.699	10	speech	1	81996990	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_135_peaky_diotic_regress.hdf5
8209.79	10	speech	1	82097900	5	-6 dB	1	2	n/a	speech/alice/alice_196_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_268_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_147_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_056_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_105_peaky_diotic_regress.hdf5
8219.8595	10	speech	1	82198595	3	-3 dB	1	2	n/a	speech/alice/alice_334_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_075_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_225_peaky_diotic_regress.hdf5	n/a	n/a
8229.9505	10	speech	1	82299505	2	0 dB	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_044_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_195_peaky_diotic_regress.hdf5
8240.02	10	speech	1	82400200	5	-6 dB	1	2	n/a	speech/alice/alice_368_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_093_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_324_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_074_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_314_peaky_diotic_regress.hdf5
8250.0896	10	speech	1	82500896	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_133_peaky_diotic_regress.hdf5	n/a
8260.1806	10	speech	1	82601806	3	-3 dB	1	2	n/a	speech/alice/alice_001_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_083_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_051_peaky_diotic_regress.hdf5	n/a	n/a
8270.2501	10	speech	1	82702501	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_180_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_291_peaky_diotic_regress.hdf5
8280.3411	10	speech	1	82803411	5	-6 dB	1	2	n/a	speech/alice/alice_072_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_273_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_045_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_355_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_120_peaky_diotic_regress.hdf5
8290.4106	10	speech	1	82904106	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_007_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_246_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_329_peaky_diotic_regress.hdf5
8300.4802	10	speech	1	83004802	2	0 dB	1	2	n/a	speech/alice/alice_102_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_187_peaky_diotic_regress.hdf5	n/a	n/a
8310.5711	10	speech	1	83105711	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_187_peaky_diotic_regress.hdf5
8320.6407	10	speech	1	83206407	1	clean	1	2	n/a	speech/alice/alice_087_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
8330.7103	10	speech	1	83307103	5	-6 dB	1	2	n/a	speech/alice/alice_181_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_122_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_085_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_304_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_177_peaky_diotic_regress.hdf5
8340.7799	10	speech	1	83407799	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_350_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_034_peaky_diotic_regress.hdf5	n/a
8350.8708	10	speech	1	83508708	3	-3 dB	1	2	n/a	speech/alice/alice_005_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_061_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_156_peaky_diotic_regress.hdf5	n/a
