onset	duration	value	sample	trial_idx	val	del	is_cued	rev_opts	del_pres_displaytime	del_pres_triggertime	del_pres_triggercode	val_pres_displaytime	val_pres_triggertime	val_pres_triggercode	choice_displaytime	choice_triggertime	choice_triggercode	choice	choice_time	viv_displaytime	viv_triggertime	viv_triggercode	viv	viv_time
1956.77490234375	0.0	100	4007475	148	70	340	1	0	723868.4663759	723868.4668477	80	723871.8282137	723871.8287152	40	723875.2334502	723875.2339665	100	imm	723876.5441464	723877.0535872	723877.0539102	120.0	1.0	723878.2628216
1958.5947265625	0.0	120	4011202	148	70	340	1	0	723868.4663759	723868.4668477	80	723871.8282137	723871.8287152	40	723875.2334502	723875.2339665	100	imm	723876.5441464	723877.0535872	723877.0539102	120.0	1.0	723878.2628216
1961.96142578125	0.0	80	4018097	149	77	68	1	0	723880.4200135	723880.4205361	80	723883.773968	723883.774449	40	723887.0666572	723887.0671673	100	imm	723888.0549509	723888.563706	723888.5641176	120.0	2.0	723889.1107858
1965.3154296875	0.0	40	4024966	149	77	68	1	0	723880.4200135	723880.4205361	80	723883.773968	723883.774449	40	723887.0666572	723887.0671673	100	imm	723888.0549509	723888.563706	723888.5641176	120.0	2.0	723889.1107858
1968.60791015625	0.0	100	4031709	149	77	68	1	0	723880.4200135	723880.4205361	80	723883.773968	723883.774449	40	723887.0666572	723887.0671673	100	imm	723888.0549509	723888.563706	723888.5641176	120.0	2.0	723889.1107858
1970.10498046875	0.0	120	4034775	149	77	68	1	0	723880.4200135	723880.4205361	80	723883.773968	723883.774449	40	723887.0666572	723887.0671673	100	imm	723888.0549509	723888.563706	723888.5641176	120.0	2.0	723889.1107858
1972.86572265625	0.0	80	4040429	150	87	180	1	1	723891.3245051	723891.3251354	80	723894.3630492	723894.3635443	40	723897.7626682	723897.763027	100	imm	723898.9344747	723899.4441926	723899.4445058	120.0	3.0	723900.7520871
1975.904296875	0.0	40	4046652	150	87	180	1	1	723891.3245051	723891.3251354	80	723894.3630492	723894.3635443	40	723897.7626682	723897.763027	100	imm	723898.9344747	723899.4441926	723899.4445058	120.0	3.0	723900.7520871
1979.3037109375	0.0	100	4053614	150	87	180	1	1	723891.3245051	723891.3251354	80	723894.3630492	723894.3635443	40	723897.7626682	723897.763027	100	imm	723898.9344747	723899.4441926	723899.4445058	120.0	3.0	723900.7520871
1980.98486328125	0.0	120	4057057	150	87	180	1	1	723891.3245051	723891.3251354	80	723894.3630492	723894.3635443	40	723897.7626682	723897.763027	100	imm	723898.9344747	723899.4441926	723899.4445058	120.0	3.0	723900.7520871
1984.47705078125	0.0	80	4064209	151	70	120	0	1	723902.9363058	723902.9368104	80	723906.2465708	723906.2468888	40	723909.6308324	723909.6313192	100	imm	723911.0229167	nan	nan	nan	nan	nan
1987.787109375	0.0	40	4070988	151	70	120	0	1	723902.9363058	723902.9368104	80	723906.2465708	723906.2468888	40	723909.6308324	723909.6313192	100	imm	723911.0229167	nan	nan	nan	nan	nan
1991.17138671875	0.0	100	4077919	151	70	120	0	1	723902.9363058	723902.9368104	80	723906.2465708	723906.2468888	40	723909.6308324	723909.6313192	100	imm	723911.0229167	nan	nan	nan	nan	nan
1995.1337890625	0.0	80	4086034	152	57	180	1	0	723913.5934652	723913.5939631	80	723916.6650941	723916.6655922	40	723919.9533847	723919.9538375	100	imm	723921.1430968	723921.6525978	723921.6529081	120.0	3.0	723922.2949873
1998.20556640625	0.0	40	4092325	152	57	180	1	0	723913.5934652	723913.5939631	80	723916.6650941	723916.6655922	40	723919.9533847	723919.9538375	100	imm	723921.1430968	723921.6525978	723921.6529081	120.0	3.0	723922.2949873
2001.49365234375	0.0	100	4099059	152	57	180	1	0	723913.5934652	723913.5939631	80	723916.6650941	723916.6655922	40	723919.9533847	723919.9538375	100	imm	723921.1430968	723921.6525978	723921.6529081	120.0	3.0	723922.2949873
2003.19287109375	0.0	120	4102539	152	57	180	1	0	723913.5934652	723913.5939631	80	723916.6650941	723916.6655922	40	723919.9533847	723919.9538375	100	imm	723921.1430968	723921.6525978	723921.6529081	120.0	3.0	723922.2949873
2006.095703125	0.0	80	4108484	153	73	7	1	0	723924.5553472	723924.5559028	80	723928.0083416	723928.0087886	40	723931.4214958	723931.4220477	100	del	723935.9506383	723936.4623468	723936.4628187	120.0	4.0	723937.4464151
2009.54833984375	0.0	40	4115555	153	73	7	1	0	723924.5553472	723924.5559028	80	723928.0083416	723928.0087886	40	723931.4214958	723931.4220477	100	del	723935.9506383	723936.4623468	723936.4628187	120.0	4.0	723937.4464151
2012.96142578125	0.0	100	4122545	153	73	7	1	0	723924.5553472	723924.5559028	80	723928.0083416	723928.0087886	40	723931.4214958	723931.4220477	100	del	723935.9506383	723936.4623468	723936.4628187	120.0	4.0	723937.4464151
2018.00244140625	0.0	120	4132869	153	73	7	1	0	723924.5553472	723924.5559028	80	723928.0083416	723928.0087886	40	723931.4214958	723931.4220477	100	del	723935.9506383	723936.4623468	723936.4628187	120.0	4.0	723937.4464151
2021.369140625	0.0	80	4139764	154	97	30	0	1	723939.8292568	723939.82969	80	723942.8624527	723942.8629125	40	723945.9077103	723945.9079468	100	del	723948.0785454	nan	nan	nan	nan	nan
2024.40234375	0.0	40	4145976	154	97	30	0	1	723939.8292568	723939.82969	80	723942.8624527	723942.8629125	40	723945.9077103	723945.9079468	100	del	723948.0785454	nan	nan	nan	nan	nan
2027.44775390625	0.0	100	4152213	154	97	30	0	1	723939.8292568	723939.82969	80	723942.8624527	723942.8629125	40	723945.9077103	723945.9079468	100	del	723948.0785454	nan	nan	nan	nan	nan
2032.18017578125	0.0	80	4161905	155	67	180	1	1	723950.6404109	723950.6408856	80	723954.047032	723954.0475108	40	723957.5303968	723957.5308261	100	imm	723961.5597746	723962.0723162	723962.0728175	120.0	2.0	723963.7263578
2035.58642578125	0.0	40	4168881	155	67	180	1	1	723950.6404109	723950.6408856	80	723954.047032	723954.0475108	40	723957.5303968	723957.5308261	100	imm	723961.5597746	723962.0723162	723962.0728175	120.0	2.0	723963.7263578
2039.06982421875	0.0	100	4176015	155	67	180	1	1	723950.6404109	723950.6408856	80	723954.047032	723954.0475108	40	723957.5303968	723957.5308261	100	imm	723961.5597746	723962.0723162	723962.0728175	120.0	2.0	723963.7263578
2043.61181640625	0.0	120	4185317	155	67	180	1	1	723950.6404109	723950.6408856	80	723954.047032	723954.0475108	40	723957.5303968	723957.5308261	100	imm	723961.5597746	723962.0723162	723962.0728175	120.0	2.0	723963.7263578
2047.62060546875	0.0	80	4193527	156	63	906	1	0	723966.0814472	723966.082011	80	723969.1552435	723969.1557446	40	723972.5296338	723972.5301378	100	imm	723973.7673006	723974.2799887	723974.2804336	120.0	4.0	723974.5506599
2050.6943359375	0.0	40	4199822	156	63	906	1	0	723966.0814472	723966.082011	80	723969.1552435	723969.1557446	40	723972.5296338	723972.5301378	100	imm	723973.7673006	723974.2799887	723974.2804336	120.0	4.0	723974.5506599
2054.06884765625	0.0	100	4206733	156	63	906	1	0	723966.0814472	723966.082011	80	723969.1552435	723969.1557446	40	723972.5296338	723972.5301378	100	imm	723973.7673006	723974.2799887	723974.2804336	120.0	4.0	723974.5506599
2055.81884765625	0.0	120	4210317	156	63	906	1	0	723966.0814472	723966.082011	80	723969.1552435	723969.1557446	40	723972.5296338	723972.5301378	100	imm	723973.7673006	723974.2799887	723974.2804336	120.0	4.0	723974.5506599
2058.15869140625	0.0	80	4215109	157	90	340	1	0	723976.6198398	723976.6203012	80	723979.686164	723979.6866362	40	723983.0198457	723983.0203697	100	imm	723984.3745511	723984.8837814	723984.884116	120.0	4.0	723985.982256
2061.22509765625	0.0	40	4221389	157	90	340	1	0	723976.6198398	723976.6203012	80	723979.686164	723979.6866362	40	723983.0198457	723983.0203697	100	imm	723984.3745511	723984.8837814	723984.884116	120.0	4.0	723985.982256
2064.55859375	0.0	100	4228216	157	90	340	1	0	723976.6198398	723976.6203012	80	723979.686164	723979.6866362	40	723983.0198457	723983.0203697	100	imm	723984.3745511	723984.8837814	723984.884116	120.0	4.0	723985.982256
2066.42236328125	0.0	120	4232033	157	90	340	1	0	723976.6198398	723976.6203012	80	723979.686164	723979.6866362	40	723983.0198457	723983.0203697	100	imm	723984.3745511	723984.8837814	723984.884116	120.0	4.0	723985.982256
2069.701171875	0.0	80	4238748	158	77	120	0	0	723988.1625836	723988.1631473	80	723991.4976041	723991.4980723	40	723994.8854206	723994.8859188	100	del	723996.3741453	nan	nan	nan	nan	nan
2073.0361328125	0.0	40	4245578	158	77	120	0	0	723988.1625836	723988.1631473	80	723991.4976041	723991.4980723	40	723994.8854206	723994.8859188	100	del	723996.3741453	nan	nan	nan	nan	nan
2076.423828125	0.0	100	4252516	158	77	120	0	0	723988.1625836	723988.1631473	80	723991.4976041	723991.4980723	40	723994.8854206	723994.8859188	100	del	723996.3741453	nan	nan	nan	nan	nan
2080.72216796875	0.0	80	4261319	159	97	1470	0	1	723999.1837757	723999.1842526	80	724002.5614934	724002.5621799	40	724005.6918846	724005.6923894	100	imm	724006.8795076	nan	nan	nan	nan	nan
2084.10009765625	0.0	40	4268237	159	97	1470	0	1	723999.1837757	723999.1842526	80	724002.5614934	724002.5621799	40	724005.6918846	724005.6923894	100	imm	724006.8795076	nan	nan	nan	nan	nan
2087.22998046875	0.0	100	4274647	159	97	1470	0	1	723999.1837757	723999.1842526	80	724002.5614934	724002.5621799	40	724005.6918846	724005.6923894	100	imm	724006.8795076	nan	nan	nan	nan	nan
2091.2998046875	0.0	80	4282982	160	80	250	0	1	724009.7619027	724009.7622307	80	724013.2548315	724013.2552729	40	724016.7019772	724016.702407	100	imm	724019.2227505	nan	nan	nan	nan	nan
2094.79296875	0.0	40	4290136	160	80	250	0	1	724009.7619027	724009.7622307	80	724013.2548315	724013.2552729	40	724016.7019772	724016.702407	100	imm	724019.2227505	nan	nan	nan	nan	nan
2098.23974609375	0.0	100	4297195	160	80	250	0	1	724009.7619027	724009.7622307	80	724013.2548315	724013.2552729	40	724016.7019772	724016.702407	100	imm	724019.2227505	nan	nan	nan	nan	nan
