onset	duration	eventnumber	hunger_condition	stimfilename	blockno	trialno	is_faststream	stim	food_idx	letter	letter_idx	istarget	image_number	response	keypressed	rt	correct	time_stimon	time_stimoff
37071.5	0.099985	161	hunger	stimuli/non_foods\non-food_inanimate_drum_set.jpg	1	2	1	non-food_inanimate_drum_set	0	J	6	0	179	0	NaN	0	0	153.1451918	153.2451768
37109	0.0999827	162	hunger	stimuli/foods\raw_ham.jpg	1	2	1	raw_ham	1	R	12	0	253	0	NaN	0	0	153.2951915	153.3951742
37146.5	0.0999978	163	hunger	stimuli/foods\gnocchi.jpg	1	2	1	gnocchi	1	L	8	0	58	0	NaN	0	0	153.4451878	153.5451856
37184	0.0999494	164	hunger	stimuli/foods\raisins.jpg	1	2	1	raisins	1	C	1	0	252	0	NaN	0	0	153.5952169	153.6951663
37221.5	0.0999823	165	hunger	stimuli/foods\potato_and_green_bean_salad.jpg	1	2	1	potato_and_green_bean_salad	1	Z	18	0	246	0	NaN	0	0	153.7451849	153.8451672
37259	0.0999905	166	hunger	stimuli/foods\oven-roasted_tomatoes.jpg	1	2	1	oven-roasted_tomatoes	1	P	11	0	232	0	NaN	0	0	153.8951835	153.995174
37296.5	0.0999905	167	hunger	stimuli/non_foods\non-food_animate_mammoth.jpg	1	2	1	non-food_animate_mammoth	0	J	6	0	128	0	NaN	0	0	154.045181	154.1451715
37334	0.0999875	168	hunger	stimuli/foods\oregano.jpg	1	2	1	oregano	1	F	3	0	231	0	NaN	0	0	154.1951811	154.2951686
37371.5	0.0999855	169	hunger	stimuli/non_foods\non-food_animate_Causasian_man.jpg	1	2	1	non-food_animate_Causasian_man	0	J	6	0	89	0	NaN	0	0	154.3451816	154.4451671
37409	0.0999852	170	hunger	stimuli/foods\peach.jpg	1	2	1	peach	1	K	7	0	238	0	NaN	0	0	154.49518	154.5951652
37446.5	0.099986	171	hunger	stimuli/foods\donut.jpg	1	2	1	donut	1	D	2	0	44	0	NaN	0	0	154.6451778	154.7451638
37484	0.0999793	172	hunger	stimuli/foods\pineapple.jpg	1	2	1	pineapple	1	W	16	0	243	0	NaN	0	0	154.7951833	154.8951626
37521.5	0.0999869	173	hunger	stimuli/foods\wafer.jpg	1	2	1	wafer	1	S	13	0	277	0	NaN	0	0	154.9451755	155.0451624
37559	0.0999863	174	hunger	stimuli/non_foods\non-food_inanimate_jeans.jpg	1	2	1	non-food_inanimate_jeans	0	M	9	0	191	0	NaN	0	0	155.0951775	155.1951638
37596.5	0.1000193	175	hunger	stimuli/non_foods\non-food_animate_Asian_man.jpg	1	2	1	non-food_animate_Asian_man	0	G	4	0	88	0	NaN	0	0	155.2451721	155.3451914
37634	0.0999331	176	hunger	stimuli/non_foods\non-food_inanimate_ring.jpg	1	2	1	non-food_inanimate_ring	0	F	3	0	203	0	NaN	0	0	155.3952176	155.4951507
37671.5	0.0999825	177	hunger	stimuli/foods\spring_onions.jpg	1	2	1	spring_onions	1	Z	18	0	269	0	NaN	0	0	155.5451719	155.6451544
37709	0.0999861	178	hunger	stimuli/non_foods\non-food_inanimate_highlighter.jpg	1	2	1	non-food_inanimate_highlighter	0	N	10	0	189	0	NaN	0	0	155.6951696	155.7951557
37746.5	0.099984	179	hunger	stimuli/foods\pork_and_rice.jpg	1	2	1	pork_and_rice	1	H	5	0	245	0	NaN	0	0	155.8451738	155.9451578
37784	0.0999859	180	hunger	stimuli/foods\fennel.jpg	1	2	1	fennel	1	M	9	0	47	0	NaN	0	0	155.9951675	156.0951534
37821.5	0.099985	181	hunger	stimuli/foods\lettuce.jpg	1	2	1	lettuce	1	G	4	0	75	0	NaN	0	0	156.1451675	156.2451525
37859	0.0999827	182	hunger	stimuli/non_foods\non-food_inanimate_bicycle.jpg	1	2	1	non-food_inanimate_bicycle	0	D	2	0	161	0	NaN	0	0	156.2951663	156.395149
37896.5	0.0999661	183	hunger	stimuli/foods\peas.jpg	1	2	1	peas	1	F	3	0	240	0	NaN	0	0	156.4451824	156.5451485
37934	0.0999806	184	hunger	stimuli/non_foods\non-food_inanimate_button.jpg	1	2	1	non-food_inanimate_button	0	H	5	0	168	0	NaN	0	0	156.5951711	156.6951517
37971.5	0.0999848	185	hunger	stimuli/non_foods\non-food_animate_cow.jpg	1	2	1	non-food_animate_cow	0	F	3	0	103	0	NaN	0	0	156.7451616	156.8451464
38009	0.0999863	186	hunger	stimuli/foods\lollies.jpg	1	2	1	lollies	1	B	0	0	78	0	NaN	0	0	156.8951616	156.9951479
38046.5	0.099995	187	hunger	stimuli/foods\pea_pod.jpg	1	2	1	pea_pod	1	F	3	0	237	0	NaN	0	0	157.0451695	157.1451645
38084	0.0999914	188	hunger	stimuli/foods\baked_lamb_with_potatoes.jpg	1	2	1	baked_lamb_with_potatoes	1	X	17	0	8	0	NaN	0	0	157.1951494	157.2951408
38121.5	0.0999902	189	hunger	stimuli/non_foods\non-food_animate_gorilla.jpg	1	2	1	non-food_animate_gorilla	0	R	12	0	116	0	NaN	0	0	157.3451575	157.4451477
38159	0.0999938	190	hunger	stimuli/foods\onion.jpg	1	2	1	onion	1	V	15	0	229	0	NaN	0	0	157.4951457	157.5951395
38196.5	0.0999958	191	hunger	stimuli/non_foods\non-food_animate_runner.jpg	1	2	1	non-food_animate_runner	0	Z	18	0	142	0	NaN	0	0	157.6451541	157.7451499
38234	0.0999515	192	hunger	stimuli/non_foods\non-food_inanimate_waterlily.jpg	1	2	1	non-food_inanimate_waterlily	0	T	14	0	226	0	NaN	0	0	157.7951631	157.8951146
38271.5	0.0999838	193	hunger	stimuli/non_foods\non-food_inanimate_short_sleeved_shirt.jpg	1	2	1	non-food_inanimate_short_sleeved_shirt	0	L	8	0	207	0	NaN	0	0	157.9451527	158.0451365
38309	0.0999887	194	hunger	stimuli/non_foods\non-food_animate_rhino.jpg	1	2	1	non-food_animate_rhino	0	I	21	1	141	0	NaN	0	0	158.0951513	158.19514
38346.5	0.099977	195	hunger	stimuli/foods\fried_zucchini.jpg	1	2	1	fried_zucchini	1	B	0	0	51	0	NaN	0	0	158.2451587	158.3451357
38384	0.0999794	196	hunger	stimuli/foods\museli_bars.jpg	1	2	1	museli_bars	1	F	3	0	84	0	NaN	0	0	158.3951471	158.4951265
38421.5	0.0999894	197	hunger	stimuli/foods\steak.jpg	1	2	1	steak	1	N	10	0	270	0	NaN	0	0	158.5451492	158.6451386
38459	0.0999881	198	hunger	stimuli/non_foods\non-food_animate_giraffe.jpg	1	2	1	non-food_animate_giraffe	0	T	14	0	115	0	NaN	0	0	158.6951454	158.7951335
38496.5	0.1000225	199	hunger	stimuli/non_foods\non-food_inanimate_lighter.jpg	1	2	1	non-food_inanimate_lighter	0	H	5	0	193	0	NaN	0	0	158.8451503	158.9451728
38534	0.0999663	200	hunger	stimuli/non_foods\non-food_inanimate_grass.jpg	1	2	1	non-food_inanimate_grass	0	B	0	0	184	0	NaN	0	0	158.9951612	159.0951275
38571.5	0.0999684	201	hunger	stimuli/foods\salami.jpg	1	2	1	salami	1	D	2	0	263	0	NaN	0	0	159.1451593	159.2451277
38609	0.0999849	202	hunger	stimuli/foods\banana.jpg	1	2	1	banana	1	P	11	0	9	0	NaN	0	0	159.295142	159.3951269
38646.5	0.0999859	203	hunger	stimuli/foods\spinach.jpg	1	2	1	spinach	1	X	17	0	268	0	NaN	0	0	159.4451396	159.5451255
38684	0.1000151	204	hunger	stimuli/foods\dates.jpg	1	2	1	dates	1	N	10	0	43	0	NaN	0	0	159.5951416	159.6951567
38721.5	0.0999843	205	hunger	stimuli/foods\asparagus.jpg	1	2	1	asparagus	1	R	12	0	4	0	NaN	0	0	159.7451397	159.845124
38759	0.0999849	206	hunger	stimuli/non_foods\non-food_inanimate_bucket.jpg	1	2	1	non-food_inanimate_bucket	0	F	3	0	165	0	NaN	0	0	159.8951374	159.9951223
38796.5	0.0999865	207	hunger	stimuli/non_foods\non-food_inanimate_briefcase.jpg	1	2	1	non-food_inanimate_briefcase	0	C	1	0	163	0	NaN	0	0	160.0451363	160.1451228
38834	0.0999847	208	hunger	stimuli/non_foods\non-food_inanimate_cap.jpg	1	2	1	non-food_inanimate_cap	0	K	7	0	171	0	NaN	0	0	160.1951327	160.2951174
38871.5	0.0999739	209	hunger	stimuli/non_foods\non-food_inanimate_skateboard.jpg	1	2	1	non-food_inanimate_skateboard	0	S	13	0	208	0	NaN	0	0	160.3451349	160.4451088
38909	0.0999932	210	hunger	stimuli/foods\almonds.jpg	1	2	1	almonds	1	B	0	0	0	0	NaN	0	0	160.4951251	160.5951183
38946.5	0.0999851	211	hunger	stimuli/non_foods\non-food_animate_dolphin.jpg	1	2	1	non-food_animate_dolphin	0	Z	18	0	106	0	NaN	0	0	160.6451519	160.745137
38984	0.0999611	212	hunger	stimuli/non_foods\non-food_animate_caterpillar.jpg	1	2	1	non-food_animate_caterpillar	0	T	14	0	99	0	NaN	0	0	160.7951546	160.8951157
39021.5	0.0999839	213	hunger	stimuli/foods\cereal.jpg	1	2	1	cereal	1	N	10	0	22	0	NaN	0	0	160.9451284	161.0451123
39059	0.0999784	214	hunger	stimuli/foods\radish.jpg	1	2	1	radish	1	K	7	0	251	0	NaN	0	0	161.0951255	161.1951039
39096.5	0.099984	215	hunger	stimuli/non_foods\non-food_animate_kangaroo.jpg	1	2	1	non-food_animate_kangaroo	0	V	15	0	122	0	NaN	0	0	161.2451281	161.3451121
39134	0.0999752	216	hunger	stimuli/non_foods\non-food_inanimate_toy_airplane.jpg	1	2	1	non-food_inanimate_toy_airplane	0	T	14	0	222	0	NaN	0	0	161.3951255	161.4951007
39171.5	0.0999878	217	hunger	stimuli/foods\cherry.jpg	1	2	1	cherry	1	K	7	0	23	0	NaN	0	0	161.5451219	161.6451097
39209	0.1000132	218	hunger	stimuli/foods\meatballs.jpg	1	2	1	meatballs	1	B	0	0	81	0	NaN	0	0	161.6951201	161.7951333
39246.5	0.0999866	219	hunger	stimuli/non_foods\non-food_inanimate_headphones.jpg	1	2	1	non-food_inanimate_headphones	0	R	12	0	188	0	NaN	0	0	161.8451189	161.9451055
39284	0.0999843	220	hunger	stimuli/non_foods\non-food_animate_duck.jpg	1	2	1	non-food_animate_duck	0	J	6	0	109	0	NaN	0	0	161.9951196	162.0951039
39321.5	0.0999855	221	hunger	stimuli/non_foods\non-food_inanimate_tent.jpg	1	2	1	non-food_inanimate_tent	0	L	8	0	219	0	NaN	0	0	162.1451188	162.2451043
39359	0.0999954	222	hunger	stimuli/non_foods\non-food_inanimate_soccer_ball.jpg	1	2	1	non-food_inanimate_soccer_ball	0	H	5	0	210	0	NaN	0	0	162.2951153	162.3951107
39396.5	0.0999871	223	hunger	stimuli/foods\baked_cod_with_carrots_and_green_beans.jpg	1	2	1	baked_cod_with_carrots_and_green_beans	1	T	14	0	7	0	NaN	0	0	162.4451178	162.5451049
39434	0.0999654	224	hunger	stimuli/foods\ice_cream.jpg	1	2	1	ice_cream	1	R	12	0	68	0	NaN	0	0	162.5951333	162.6950987
39471.5	0.0999876	225	hunger	stimuli/non_foods\non-food_animate_ant.jpg	1	2	1	non-food_animate_ant	0	F	3	0	91	0	NaN	0	0	162.7451039	162.8450915
39509	0.0999821	226	hunger	stimuli/foods\grilled_chicken_breast.jpg	1	2	1	grilled_chicken_breast	1	S	13	0	63	0	NaN	0	0	162.8951156	162.9950977
39546.5	0.0999838	227	hunger	stimuli/foods\savory_pie.jpg	1	2	1	savory_pie	1	N	10	0	265	0	NaN	0	0	163.0451095	163.1450933
39584	0.0999826	228	hunger	stimuli/foods\lime.jpg	1	2	1	lime	1	F	3	0	76	0	NaN	0	0	163.1951113	163.2950939
39621.5	0.0999863	229	hunger	stimuli/non_foods\non-food_animate_squirrel.jpg	1	2	1	non-food_animate_squirrel	0	Z	18	0	150	0	NaN	0	0	163.3451072	163.4450935
39659	0.1000091	230	hunger	stimuli/foods\risotto_with_peas_and_asparagus_tips.jpg	1	2	1	risotto_with_peas_and_asparagus_tips	1	K	7	0	259	0	NaN	0	0	163.4950985	163.5951076
39696.5	0.0999849	231	hunger	stimuli/non_foods\non-food_animate_snail.jpg	1	2	1	non-food_animate_snail	0	N	10	0	149	0	NaN	0	0	163.6451057	163.7450906
39734	0.0999794	232	hunger	stimuli/foods\lamb_chops.jpg	1	2	1	lamb_chops	1	F	3	0	70	0	NaN	0	0	163.7951116	163.895091
39771.5	0.0999569	233	hunger	stimuli/foods\lentils.jpg	1	2	1	lentils	1	B	0	0	74	0	NaN	0	0	163.9451251	164.045082
39809	0.0999921	234	hunger	stimuli/non_foods\non-food_animate_peacock.jpg	1	2	1	non-food_animate_peacock	0	S	13	0	134	0	NaN	0	0	164.0951024	164.1950945
39846.5	0.0999794	235	hunger	stimuli/non_foods\non-food_inanimate_shell.jpg	1	2	1	non-food_inanimate_shell	0	B	0	0	206	0	NaN	0	0	164.2451224	164.3451018
39884	0.0999682	236	hunger	stimuli/foods\broccoli.jpg	1	2	1	broccoli	1	P	11	0	13	0	NaN	0	0	164.395106	164.4950742
39921.5	0.0999847	237	hunger	stimuli/non_foods\non-food_animate_cheetah.jpg	1	2	1	non-food_animate_cheetah	0	K	7	0	100	0	NaN	0	0	164.5450999	164.6450846
39959	0.1000048	238	hunger	stimuli/foods\cinnamon_sroll.jpg	1	2	1	cinnamon_sroll	1	J	6	0	31	0	NaN	0	0	164.6950966	164.7951014
39996.5	0.099996	239	hunger	stimuli/non_foods\non-food_inanimate_fire_extinguisher.jpg	1	2	1	non-food_inanimate_fire_extinguisher	0	V	15	0	181	0	NaN	0	0	164.8450774	164.9450734
40034	0.0999901	240	hunger	stimuli/foods\omelette.jpg	1	2	1	omelette	1	X	17	0	228	0	NaN	0	0	164.9950916	165.0950817
40071.5	0.0999814	241	hunger	stimuli/foods\chocolate_pudding.jpg	1	2	1	chocolate_pudding	1	L	8	0	29	0	NaN	0	0	165.1450976	165.245079
40109	0.0999809	242	hunger	stimuli/non_foods\non-food_animate_donkey.jpg	1	2	1	non-food_animate_donkey	0	S	13	0	107	0	NaN	0	0	165.2950884	165.3950693
40146.5	0.0999853	243	hunger	stimuli/foods\mushroom.jpg	1	2	1	mushroom	1	J	6	0	85	0	NaN	0	0	165.4450928	165.5450781
40184	0.0999671	244	hunger	stimuli/foods\cupcake.jpg	1	2	1	cupcake	1	X	17	0	42	0	NaN	0	0	165.5950875	165.6950546
40221.5	0.0999862	245	hunger	stimuli/foods\figs.jpg	1	2	1	figs	1	S	13	0	48	0	NaN	0	0	165.7450898	165.845076
40259	0.099994	246	hunger	stimuli/foods\roasted_chicken.jpg	1	2	1	roasted_chicken	1	M	9	0	261	0	NaN	0	0	165.895092	165.995086
40296.5	0.0999711	247	hunger	stimuli/foods\pear.jpg	1	2	1	pear	1	D	2	0	239	0	NaN	0	0	166.0450984	166.1450695
40334	0.0999874	248	hunger	stimuli/foods\chestnut.jpg	1	2	1	chestnut	1	J	6	0	24	0	NaN	0	0	166.1950833	166.2950707
40371.5	0.099981	249	hunger	stimuli/foods\green_beans.jpg	1	2	1	green_beans	1	V	15	0	61	0	NaN	0	0	166.3450866	166.4450676
40409	0.099986	250	hunger	stimuli/non_foods\non-food_inanimate_toilet.jpg	1	2	1	non-food_inanimate_toilet	0	X	17	0	220	0	NaN	0	0	166.4950827	166.5950687
40446.5	0.0999904	251	hunger	stimuli/non_foods\non-food_inanimate_teddy_bear.jpg	1	2	1	non-food_inanimate_teddy_bear	0	W	16	0	218	0	NaN	0	0	166.6450826	166.745073
40484	0.0999857	252	hunger	stimuli/non_foods\non-food_inanimate_nailpolish.jpg	1	2	1	non-food_inanimate_nailpolish	0	F	3	0	195	0	NaN	0	0	166.7950824	166.8950681
40521.5	0.1000052	253	hunger	stimuli/non_foods\non-food_inanimate_fern.jpg	1	2	1	non-food_inanimate_fern	0	N	10	0	180	0	NaN	0	0	166.9450512	167.0450564
40559	0.0999849	254	hunger	stimuli/foods\bagel.jpg	1	2	1	bagel	1	G	4	0	6	0	NaN	0	0	167.0950786	167.1950635
40596.5	0.0999851	255	hunger	stimuli/non_foods\non-food_inanimate_pine_cone.jpg	1	2	1	non-food_inanimate_pine_cone	0	V	15	0	200	0	NaN	0	0	167.2450754	167.3450605
40634	0.0999813	256	hunger	stimuli/non_foods\non-food_animate_student_female.jpg	1	2	1	non-food_animate_student_female	0	X	17	0	151	0	NaN	0	0	167.3950715	167.4950528
40671.5	0.0999857	257	hunger	stimuli/foods\cauliflower.jpg	1	2	1	cauliflower	1	G	4	0	20	0	NaN	0	0	167.5450738	167.6450595
40709	0.0999925	258	hunger	stimuli/non_foods\non-food_inanimate_stapler.jpg	1	2	1	non-food_inanimate_stapler	0	N	10	0	213	0	NaN	0	0	167.6950757	167.7950682
40746.5	0.0999859	259	hunger	stimuli/foods\rockmelon.jpg	1	2	1	rockmelon	1	X	17	0	262	0	NaN	0	0	167.845073	167.9450589
40784	0.099993	260	hunger	stimuli/foods\chocolate_bar.jpg	1	2	1	chocolate_bar	1	H	5	0	26	0	NaN	0	0	167.9950607	168.0950537
40821.5	0.0999982	261	hunger	stimuli/foods\cabbage.jpg	1	2	1	cabbage	1	L	8	0	16	0	NaN	0	0	168.1450636	168.2450618
40859	0.0999799	262	hunger	stimuli/non_foods\non-food_animate_young_boy.jpg	1	2	1	non-food_animate_young_boy	0	R	12	0	156	0	NaN	0	0	168.2950677	168.3950476
40896.5	0.0999862	263	hunger	stimuli/non_foods\non-food_animate_eagle.jpg	1	2	1	non-food_animate_eagle	0	X	17	0	110	0	NaN	0	0	168.4450676	168.5450538
40934	0.099979	264	hunger	stimuli/non_foods\non-food_inanimate_cupboard.jpg	1	2	1	non-food_inanimate_cupboard	0	M	9	0	177	0	NaN	0	0	168.5950746	168.6950536
40971.5	0.099974	265	hunger	stimuli/non_foods\non-food_inanimate_watering_can.jpg	1	2	1	non-food_inanimate_watering_can	0	F	3	0	225	0	NaN	0	0	168.7450655	168.8450395
41009	0.0999628	266	hunger	stimuli/non_foods\non-food_inanimate_wrench.jpg	1	2	1	non-food_inanimate_wrench	0	D	2	0	227	0	NaN	0	0	168.8950869	168.9950497
41046.5	0.0999751	267	hunger	stimuli/foods\cinnamon.jpg	1	2	1	cinnamon	1	W	16	0	30	0	NaN	0	0	169.0450643	169.1450394
41084	0.0999902	268	hunger	stimuli/foods\pancakes.jpg	1	2	1	pancakes	1	D	2	0	234	0	NaN	0	0	169.1950587	169.2950489
41121.5	0.0999841	269	hunger	stimuli/non_foods\non-food_inanimate_padlock.jpg	1	2	1	non-food_inanimate_padlock	0	W	16	0	199	0	NaN	0	0	169.3450628	169.4450469
41159	0.0999774	270	hunger	stimuli/non_foods\non-food_inanimate_clover.jpg	1	2	1	non-food_inanimate_clover	0	K	7	0	174	0	NaN	0	0	169.4950598	169.5950372
41196.5	0.0999628	271	hunger	stimuli/non_foods\non-food_inanimate_tree.jpg	1	2	1	non-food_inanimate_tree	0	T	14	0	223	0	NaN	0	0	169.6450798	169.7450426
41234	0.0999779	272	hunger	stimuli/foods\garlic.jpg	1	2	1	garlic	1	B	0	0	56	0	NaN	0	0	169.7950638	169.8950417
41271.5	0.0999869	273	hunger	stimuli/foods\lasagna.jpg	1	2	1	lasagna	1	C	1	0	71	0	NaN	0	0	169.9450525	170.0450394
41309	0.0999832	274	hunger	stimuli/foods\brownie.jpg	1	2	1	brownie	1	B	0	0	14	0	NaN	0	0	170.0950545	170.1950377
41346.5	0.0999841	275	hunger	stimuli/foods\mussels.jpg	1	2	1	mussels	1	W	16	0	86	0	NaN	0	0	170.2450523	170.3450364
41384	0.0999749	276	hunger	stimuli/non_foods\non-food_inanimate_scissors.jpg	1	2	1	non-food_inanimate_scissors	0	B	0	0	205	0	NaN	0	0	170.3950547	170.4950296
41421.5	0.0999844	277	hunger	stimuli/non_foods\non-food_animate_woman.jpg	1	2	1	non-food_animate_woman	0	D	2	0	154	0	NaN	0	0	170.545051	170.6450354
41459	0.0999856	278	hunger	stimuli/foods\nectarine.jpg	1	2	1	nectarine	1	X	17	0	87	0	NaN	0	0	170.6950606	170.7950462
41496.5	0.0999853	279	hunger	stimuli/foods\blackberry.jpg	1	2	1	blackberry	1	V	15	0	11	0	NaN	0	0	170.8450507	170.945036
42009	0.099981	280	hunger	stimuli/foods\fruit_pie.jpg	1	3	1	fruit_pie	1	V	15	0	54	0	NaN	0	0	172.8950378	172.9950188
42046.5	0.0999828	281	hunger	stimuli/non_foods\non-food_animate_killer_whale.jpg	1	3	1	non-food_animate_killer_whale	0	W	16	0	123	0	NaN	0	0	173.0450326	173.1450154
42084	0.0999854	282	hunger	stimuli/foods\egg.jpg	1	3	1	egg	1	M	9	0	45	0	NaN	0	0	173.195028	173.2950134
42121.5	0.0999864	283	hunger	stimuli/foods\pear.jpg	1	3	1	pear	1	N	10	0	239	0	NaN	0	0	173.3450296	173.445016
42159	0.0999378	284	hunger	stimuli/foods\cauliflower.jpg	1	3	1	cauliflower	1	G	4	0	20	0	NaN	0	0	173.4950739	173.5950117
42196.5	0.0999904	285	hunger	stimuli/foods\gnocchi.jpg	1	3	1	gnocchi	1	N	10	0	58	0	NaN	0	0	173.6450231	173.7450135
42234	0.0999843	286	hunger	stimuli/non_foods\non-food_animate_dachshund.jpg	1	3	1	non-food_animate_dachshund	0	D	2	0	104	0	NaN	0	0	173.7950232	173.8950075
42271.5	0.0999872	287	hunger	stimuli/non_foods\non-food_animate_lizard.jpg	1	3	1	non-food_animate_lizard	0	S	13	0	126	0	NaN	0	0	173.9450231	174.0450103
42309	0.0999839	288	hunger	stimuli/non_foods\non-food_animate_gorilla.jpg	1	3	1	non-food_animate_gorilla	0	C	1	0	116	0	NaN	0	0	174.0950248	174.1950087
42346.5	0.0999862	289	hunger	stimuli/foods\omelette.jpg	1	3	1	omelette	1	G	4	0	228	0	NaN	0	0	174.2450195	174.3450057
42384	0.0999846	290	hunger	stimuli/foods\pea_pod.jpg	1	3	1	pea_pod	1	K	7	0	237	0	NaN	0	0	174.3950206	174.4950052
42421.5	0.0999627	291	hunger	stimuli/non_foods\non-food_inanimate_gloves.jpg	1	3	1	non-food_inanimate_gloves	0	L	8	0	183	0	NaN	0	0	174.5450377	174.6450004
42459	0.0999858	292	hunger	stimuli/foods\chocolate_pralines.jpg	1	3	1	chocolate_pralines	1	D	2	0	28	0	NaN	0	0	174.6950183	174.7950041
42496.5	0.0999799	293	hunger	stimuli/non_foods\non-food_animate_young_boy.jpg	1	3	1	non-food_animate_young_boy	0	J	6	0	156	0	NaN	0	0	174.845018	174.9449979
42534	0.1000091	294	hunger	stimuli/non_foods\non-food_animate_frog.jpg	1	3	1	non-food_animate_frog	0	S	13	0	113	0	NaN	0	0	174.9949895	175.0949986
42571.5	0.100032	295	hunger	stimuli/non_foods\non-food_inanimate_padlock.jpg	1	3	1	non-food_inanimate_padlock	0	X	17	0	199	0	NaN	0	0	175.1450138	175.2450458
42609	0.0999625	296	hunger	stimuli/foods\smoked_ham.jpg	1	3	1	smoked_ham	1	W	16	0	266	0	NaN	0	0	175.2950332	175.3949957
42646.5	0.0999873	297	hunger	stimuli/non_foods\non-food_inanimate_clover.jpg	1	3	1	non-food_inanimate_clover	0	G	4	0	174	0	NaN	0	0	175.4450113	175.5449986
42684	0.0999943	298	hunger	stimuli/non_foods\non-food_inanimate_skirt.jpg	1	3	1	non-food_inanimate_skirt	0	J	6	0	209	0	NaN	0	0	175.5950105	175.6950048
42721.5	0.099984	299	hunger	stimuli/foods\cinnamon_sroll.jpg	1	3	1	cinnamon_sroll	1	D	2	0	31	0	NaN	0	0	175.7450087	175.8449927
42759	0.099986	300	hunger	stimuli/non_foods\non-food_animate_rhino.jpg	1	3	1	non-food_animate_rhino	0	N	10	0	141	0	NaN	0	0	175.8950082	175.9949942
42796.5	0.0999873	301	hunger	stimuli/non_foods\non-food_animate_camel.jpg	1	3	1	non-food_animate_camel	0	I	21	1	97	0	NaN	0	0	176.0450063	176.1449936
42834	0.0999854	302	hunger	stimuli/non_foods\non-food_animate_penguin.jpg	1	3	1	non-food_animate_penguin	0	W	16	0	135	0	NaN	0	0	176.1950039	176.2949893
42871.5	0.0999737	303	hunger	stimuli/non_foods\non-food_inanimate_wrench.jpg	1	3	1	non-food_inanimate_wrench	0	B	0	0	227	0	NaN	0	0	176.345018	176.4449917
42909	0.0999851	304	hunger	stimuli/foods\lentils.jpg	1	3	1	lentils	1	W	16	0	74	0	NaN	0	0	176.4950055	176.5949906
42946.5	0.0999867	305	hunger	stimuli/foods\museli_bars.jpg	1	3	1	museli_bars	1	D	2	0	84	0	NaN	0	0	176.6450002	176.7449869
42984	0.0999886	306	hunger	stimuli/non_foods\non-food_inanimate_nest.jpg	1	3	1	non-food_inanimate_nest	0	R	12	0	196	0	NaN	0	0	176.7950023	176.8949909
43021.5	0.1000155	307	hunger	stimuli/non_foods\non-food_inanimate_skateboard.jpg	1	3	1	non-food_inanimate_skateboard	0	W	16	0	208	0	NaN	0	0	176.9450129	177.0450284
43059	0.0999718	308	hunger	stimuli/foods\waffle.jpg	1	3	1	waffle	1	D	2	0	278	0	NaN	0	0	177.0950128	177.1949846
43096.5	0.0999853	309	hunger	stimuli/foods\oyster.jpg	1	3	1	oyster	1	T	14	0	233	0	NaN	0	0	177.2449984	177.3449837
43134	0.0999855	310	hunger	stimuli/foods\roasted_chicken.jpg	1	3	1	roasted_chicken	1	N	10	0	261	0	NaN	0	0	177.3949931	177.4949786
43171.5	0.0999897	311	hunger	stimuli/foods\peach.jpg	1	3	1	peach	1	Z	18	0	238	0	NaN	0	0	177.5449933	177.644983
43209	0.0999849	312	hunger	stimuli/non_foods\non-food_inanimate_toy_airplane.jpg	1	3	1	non-food_inanimate_toy_airplane	0	R	12	0	222	0	NaN	0	0	177.6949929	177.7949778
43246.5	0.0999894	313	hunger	stimuli/non_foods\non-food_inanimate_rope.jpg	1	3	1	non-food_inanimate_rope	0	T	14	0	204	0	NaN	0	0	177.8449895	177.9449789
43284	0.0999815	314	hunger	stimuli/non_foods\non-food_inanimate_cactus_pot_plant.jpg	1	3	1	non-food_inanimate_cactus_pot_plant	0	V	15	0	169	0	NaN	0	0	177.994994	178.0949755
43321.5	0.0999726	315	hunger	stimuli/non_foods\non-food_inanimate_sun_flower.jpg	1	3	1	non-food_inanimate_sun_flower	0	N	10	0	216	0	NaN	0	0	178.1450029	178.2449755
43359	0.0999789	316	hunger	stimuli/foods\fried_zucchini.jpg	1	3	1	fried_zucchini	1	B	0	0	51	0	NaN	0	0	178.2949939	178.3949728
43396.5	0.0999876	317	hunger	stimuli/non_foods\non-food_animate_german_shepherd.jpg	1	3	1	non-food_animate_german_shepherd	0	P	11	0	114	0	NaN	0	0	178.4449851	178.5449727
43434	0.0999847	318	hunger	stimuli/foods\cannoli.jpg	1	3	1	cannoli	1	M	9	0	17	0	NaN	0	0	178.5949862	178.6949709
43471.5	0.0999951	319	hunger	stimuli/non_foods\non-food_animate_grasshopper.jpg	1	3	1	non-food_animate_grasshopper	0	W	16	0	117	0	NaN	0	0	178.7450006	178.8449957
43509	0.0999501	320	hunger	stimuli/foods\garlic.jpg	1	3	1	garlic	1	L	8	0	56	0	NaN	0	0	178.8950163	178.9949664
43546.5	0.0999948	321	hunger	stimuli/non_foods\non-food_inanimate_rack.jpg	1	3	1	non-food_inanimate_rack	0	W	16	0	202	0	NaN	0	0	179.0449826	179.1449774
43584	0.1000058	322	hunger	stimuli/foods\potatoes.jpg	1	3	1	potatoes	1	L	8	0	248	0	NaN	0	0	179.1949593	179.2949651
43621.5	0.0999868	323	hunger	stimuli/non_foods\non-food_inanimate_watering_can.jpg	1	3	1	non-food_inanimate_watering_can	0	J	6	0	225	0	NaN	0	0	179.3449777	179.4449645
