onset	duration	trial_type	stim	stimulus_side	sub
31.11	5	1_inacc	p14.jpg	2	194
38.16	5	1_acc	p23.jpg	1	194
47.39	5	1_acc	p3.jpg	2	194
55.16	5	5_acc	p19.jpg	1	194
63.66	5	5_inacc	p12.jpg	1	194
73.25	5	1_acc	p6.jpg	1	194
80.66	5	1_acc	p4.jpg	2	194
91.71	5	5_acc	p15.jpg	2	194
100.58	5	5_acc	p16.jpg	1	194
108.72	5	5_inacc	p24.jpg	2	194
115.77	5	1_acc	p8.jpg	2	194
126.45	5	1_inacc	p9.jpg	1	194
134.58	5	5_acc	p1.jpg	2	194
143.81	5	1_acc	p10.jpg	2	194
152.67	5	1_inacc	p7.jpg	1	194
162.27	5	1_inacc	p2.jpg	1	194
170.78	5	1_acc	p13.jpg	2	194
180.74	5	5_acc	p5.jpg	1	194
188.51	5	1_acc	p11.jpg	1	194
198.85	5	5_inacc	p17.jpg	2	194
209.9	5	5_acc	p18.jpg	1	194
3.05	5	5_inacc	p20.jpg	1	195
10.46	5	5_acc	p1.jpg	2	195
18.98	5	1_acc	p7.jpg	2	195
26.4	5	1_acc	p8.jpg	2	195
35.99	5	5_acc	p12.jpg	1	195
46.67	5	5_acc	p24.jpg	2	195
55.9	5	1_inacc	p13.jpg	2	195
65.14	5	1_inacc	p3.jpg	2	195
73.65	5	5_inacc	p5.jpg	2	195
83.25	5	5_acc	p19.jpg	1	195
92.13	5	1_acc	p6.jpg	2	195
100.99	5	5_acc	p21.jpg	1	195
108.04	5	1_inacc	p4.jpg	1	195
118.73	5	5_acc	p18.jpg	1	195
126.88	5	1_inacc	p9.jpg	2	195
133.93	5	1_inacc	p2.jpg	1	195
141.72	5	1_inacc	p14.jpg	1	195
152.77	5	5_acc	p17.jpg	2	195
160.56	5	5_acc	p16.jpg	2	195
171.61	5	5_acc	p22.jpg	2	195
181.93	5	1_acc	p11.jpg	1	195
190.07	5	5_acc	p15.jpg	1	195
200.03	5	1_acc	p23.jpg	1	195
210	5	1_acc	p10.jpg	1	195
3.04	5	5_inacc	p9.jpg	2	196
13.37	5	1_acc	p16.jpg	2	196
24.42	5	5_acc	p3.jpg	1	196
33.65	5	5_inacc	p4.jpg	2	196
44.7	5	1_miss	p15.jpg	1	196
52.84	5	1_inacc	p19.jpg	1	196
62.43	5	5_inacc	p11.jpg	1	196
72.38	5	5_acc	p6.jpg	1	196
80.53	5	1_acc	p21.jpg	2	196
87.57	5	1_acc	p18.jpg	2	196
98.25	5	5_acc	p13.jpg	1	196
106.75	5	5_inacc	p10.jpg	2	196
114.16	5	1_acc	p20.jpg	1	196
123.02	5	1_inacc	p12.jpg	2	196
130.43	5	5_inacc	p8.jpg	1	196
138.2	5	1_acc	p1.jpg	1	196
146.71	5	5_acc	p7.jpg	2	196
156.3	5	1_acc	p24.jpg	1	196
164.07	5	5_acc	p2.jpg	2	196
171.12	5	1_acc	p5.jpg	1	196
181.08	5	1_acc	p22.jpg	2	196
191.4	5	5_inacc	p23.jpg	1	196
200.26	5	5_inacc	p14.jpg	2	196
210.94	5	1_acc	p17.jpg	2	196
3.04	5	5_acc	p18.jpg	1	201
13.41	5	5_acc	p21.jpg	2	201
24.11	5	5_inacc	p17.jpg	2	201
33.7	5	5_acc	p12.jpg	1	201
41.11	5	1_acc	p14.jpg	2	201
52.16	5	5_inacc	p20.jpg	2	201
62.12	5	5_acc	p16.jpg	1	201
71.34	5	5_acc	p19.jpg	2	201
80.21	5	1_acc	p23.jpg	2	201
87.62	5	5_acc	p15.jpg	2	201
98.67	5	1_acc	p11.jpg	1	201
105.71	5	1_acc	p4.jpg	2	201
113.49	5	5_acc	p5.jpg	1	201
121.26	5	5_acc	p22.jpg	1	201
128.31	5	1_inacc	p6.jpg	2	201
138.26	5	1_acc	p10.jpg	1	201
148.58	5	1_acc	p2.jpg	1	201
157.44	5	5_acc	p1.jpg	1	201
165.94	5	1_inacc	p8.jpg	1	201
175.17	5	5_inacc	p24.jpg	2	201
183.31	5	1_acc	p7.jpg	2	201
192.92	5	1_acc	p13.jpg	1	201
203.6	5	1_inacc	p9.jpg	2	201
212.11	5	1_inacc	p3.jpg	1	201
3	5	1_inacc	p24.jpg	1	207
10.4	5	1_inacc	p16.jpg	1	207
20.4	5	1_inacc	p22.jpg	1	207
31.5	5	5_acc	p13.jpg	2	207
41.8	5	1_acc	p21.jpg	2	207
52.5	5	1_acc	p1.jpg	2	207
60.6	5	5_acc	p10.jpg	2	207
69.5	5	5_inacc	p14.jpg	1	207
76.9	5	5_acc	p23.jpg	2	207
86.1	5	1_inacc	p17.jpg	1	207
95.3	5	1_acc	p18.jpg	2	207
104.2	5	1_acc	p12.jpg	2	207
114.5	5	1_inacc	p20.jpg	2	207
124.1	5	5_inacc	p4.jpg	1	207
134.8	5	1_inacc	p15.jpg	1	207
142.6	5	5_inacc	p3.jpg	1	207
153.6	5	1_inacc	p19.jpg	1	207
162.1	5	1_acc	p5.jpg	2	207
169.2	5	5_inacc	p2.jpg	1	207
179.1	5	5_acc	p7.jpg	1	207
186.2	5	5_inacc	p11.jpg	2	207
194	5	5_inacc	p6.jpg	2	207
202.1	5	5_acc	p8.jpg	1	207
211.7	5	5_inacc	p9.jpg	2	207
3	5	1_acc	p6.jpg	2	214
10.5	5	5_miss	p16.jpg	1	214
20.8	5	1_acc	p3.jpg	2	214
28.9	5	5_inacc	p17.jpg	1	214
37.1	5	5_inacc	p24.jpg	2	214
45.6	5	5_inacc	p21.jpg	2	214
54.8	5	1_acc	p8.jpg	1	214
65.9	5	5_inacc	p19.jpg	2	214
76.6	5	5_inacc	p22.jpg	1	214
84	5	5_inacc	p18.jpg	1	214
92.8	5	1_acc	p13.jpg	2	214
100.6	5	1_inacc	p4.jpg	1	214
110.2	5	1_acc	p23.jpg	1	214
117.3	5	1_acc	p11.jpg	2	214
126.5	5	1_acc	p2.jpg	1	214
136.5	5	5_inacc	p20.jpg	2	214
146.1	5	1_acc	p14.jpg	2	214
156.4	5	5_miss	p5.jpg	1	214
166.4	5	1_acc	p9.jpg	1	214
174.9	5	5_inacc	p1.jpg	2	214
185.9	5	1_inacc	p10.jpg	2	214
196.6	5	5_inacc	p15.jpg	1	214
203.7	5	5_acc	p12.jpg	2	214
211.4	5	1_inacc	p7.jpg	1	214
3.1	5	5_acc	p15.jpg	1	216
10.1	5	5_acc	p1.jpg	2	216
17.9	5	1_inacc	p23.jpg	2	216
25.7	5	1_inacc	p4.jpg	1	216
34.9	5	5_inacc	p18.jpg	2	216
44.5	5	1_acc	p2.jpg	2	216
53	5	5_acc	p20.jpg	2	216
64.1	5	1_acc	p11.jpg	1	216
71.1	5	1_acc	p10.jpg	2	216
82.2	5	5_inacc	p16.jpg	1	216
92.5	5	1_acc	p13.jpg	1	216
102.8	5	5_acc	p12.jpg	2	216
112	5	5_acc	p17.jpg	2	216
122	5	5_inacc	p24.jpg	1	216
130.5	5	1_acc	p3.jpg	1	216
138.6	5	5_acc	p5.jpg	1	216
147.5	5	1_inacc	p14.jpg	2	216
156.4	5	5_inacc	p21.jpg	2	216
164.5	5	1_acc	p9.jpg	2	216
174.1	5	5_inacc	p22.jpg	1	216
184.8	5	1_acc	p6.jpg	2	216
192.2	5	5_acc	p19.jpg	1	216
199.6	5	1_inacc	p8.jpg	1	216
209.6	5	1_inacc	p7.jpg	1	216
3	5	1_acc	p3.jpg	1	225
10.8	5	1_acc	p23.jpg	2	225
17.9	5	1_acc	p6.jpg	2	225
28.9	5	1_acc	p2.jpg	2	225
38.9	5	5_acc	p16.jpg	1	225
49.2	5	5_acc	p15.jpg	1	225
57.7	5	5_inacc	p1.jpg	1	225
66.9	5	1_inacc	p4.jpg	1	225
75.4	5	5_inacc	p20.jpg	2	225
83.6	5	5_inacc	p17.jpg	2	225
93.2	5	1_acc	p7.jpg	1	225
100.6	5	5_acc	p22.jpg	2	225
107.7	5	5_acc	p21.jpg	2	225
118.3	5	1_acc	p11.jpg	1	225
127.6	5	5_acc	p19.jpg	2	225
137.5	5	5_inacc	p18.jpg	2	225
145	5	1_acc	p14.jpg	2	225
153.8	5	1_miss	p8.jpg	2	225
163.4	5	1_acc	p13.jpg	2	225
173.7	5	5_inacc	p24.jpg	1	225
184.8	5	1_acc	p9.jpg	1	225
195.5	5	1_inacc	p10.jpg	1	225
203.7	5	5_acc	p5.jpg	1	225
211.4	5	5_acc	p12.jpg	1	225
