dataset_id	citation_id	citation_link	UnlinkedAck
ds002885	cit_001445	https://gitlab.com/lkandemir/dbs-artefact-rejection	no
ds002885	cit_001446	https://doi.org/10.1016/j.neuroimage.2020.117057	no
ds002778	cit_000450	https://neurostars.org/t/behavior-metadata-without-tsv-event-data-related-to-a-neuroimaging-data/6768/25	no
ds002778	cit_000064	https://doi.org/10.1038/s41597-019-0104-8	no
ds002766	cit_001424	https://gitlab.com/DosenbachGreene/cast-induced-plasticity	yes
ds002766	cit_001425	https://doi.org/10.1016/j.neuron.2020.05.007	yes
ds002739	cit_001497	http://www.fmrib.ox.ac.uk/fsl	no
ds002739	cit_001498	www.fmrib.ox.ac.uk/fsl	no
ds002724	cit_000858	https://doi.org/10.1145/3059005	no
ds002722	cit_000858	https://doi.org/10.1145/3059005	no
ds002720	cit_000858	https://doi.org/10.1145/3059005	no
ds002712	cit_001452	www.ncbi.nlm.nih.gov/pubmed/XXXXXXXXX	no
ds002712	cit_001453	https://www.ncbi.nlm.nih.gov/pubmed/XXXXXXXXX	no
ds002609	cit_001341	https://spisakt.github.io/RPN-signature/	no
ds002609	cit_001342	https://spisakt.github.io/RPN-signature	no
ds002608	cit_001341	https://spisakt.github.io/RPN-signature/	yes
ds002608	cit_001342	https://spisakt.github.io/RPN-signature	yes
ds002330	cit_001465	www.sciencedirect.com/science/article/pii/S1053811919308833	no
ds002330	cit_001466	https://www.sciencedirect.com/science/article/pii/S1053811919308833	no
ds002320	cit_001467	https://doi.org/10.1162/jocn_a_01363	yes
ds002320	cit_001468	http://lce.umd.edu	yes
ds001923	cit_001608	www.nature.com/articles/nn.3771	no
ds001923	cit_001609	https://www.nature.com/articles/nn.3771	no
ds001921	cit_001608	www.nature.com/articles/nn.3771	no
ds001921	cit_001609	https://www.nature.com/articles/nn.3771	no
ds001907	cit_000280	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7217223/	no
ds001907	cit_000281	www.ncbi.nlm.nih.gov/pmc/articles/PMC7217223/	no
ds001868			yes
ds001761	cit_001431	https://arxiv.org/abs/1810.03856	yes
ds001747	cit_001422	www.nitrc.org/projects/mricron/	no
ds001747	cit_001423	http://www.nitrc.org/projects/mricron/	no
ds001621	cit_001633	https://www.nature.com/articles/nn.3331	no
ds001621	cit_001634	www.nature.com/articles/nn.3331	no
ds001614	cit_001484	https://www.biorxiv.org/content/biorxiv/early/2018/08/09/186817.full.pdf	no
ds001614	cit_001485	www.biorxiv.org/content/biorxiv/early/2018/08/09/186817.full.pdf	no
ds001607	cit_001640	https://www.nature.com/articles/nn.4573#abstract	no
ds001607	cit_001641	www.nature.com/articles/nn.4573#abstract	no
ds001591	cit_001486	www.ncbi.nlm.nih.gov/pubmed/25175535	no
ds001591	cit_001487	https://www.ncbi.nlm.nih.gov/pubmed/25175535	no
ds001576	cit_001646	www.biorxiv.org/content/biorxiv/early/2018/05/30/170720.full.pdf	no
ds001576	cit_001647	https://www.biorxiv.org/content/biorxiv/early/2018/05/30/170720.full.pdf	no
ds001547	cit_001651	https://layerfmri.com/2018/04/12/ss-si-vaso-pitfalls-in-visual-cortex/	no
ds001545	cit_001401	www.mitpressjournals.org/doi/full/10.1162/jocn_a_01308	yes
ds001545	cit_001402	https://www.mitpressjournals.org/doi/full/10.1162/jocn_a_01308	yes
ds001529	cit_001486	www.ncbi.nlm.nih.gov/pubmed/25175535	no
ds001529	cit_001487	https://www.ncbi.nlm.nih.gov/pubmed/25175535	no
ds001497	cit_001488	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2699183/	no
ds001497	cit_001489	www.ncbi.nlm.nih.gov/pmc/articles/PMC2699183/	no
ds001430	cit_001523	www.ncbi.nlm.nih.gov/pubmed/29897407	no
ds001430	cit_001524	https://www.ncbi.nlm.nih.gov/pubmed/29897407	no
ds001419	cit_001399	https://doi.org/10.1101/341594	no
ds001419	cit_001400	https://doi.org/10.1371/journal.pone.0204338	no
ds001345	cit_001552	www.pstnet.com;	yes
ds001299	cit_001584	http://www.mitpressjournals.org/doi/full/10.1162/jocn_a_01199	yes
ds001299	cit_001585	www.mitpressjournals.org/doi/full/10.1162/jocn_a_01199	yes
ds001233	cit_001532	https://doi.org/10.1101/255794	no
ds001168	cit_001637	https://doi.org/10.1038/sdata.2014.54	no
ds001168	cit_001638	http://fcon_1000.projects.nitrc.org/indi/CoRR/html/mpg_1.html	no
ds001145	cit_001615	https://academic.oup.com/cercor/article-lookup/doi/10.1093/cercor/bhv155#86168991	no
ds001145	cit_001616	https://en.wikipedia.org/wiki/The_Lateness_of_the_Hour	no
ds001131	cit_001517	http://www.pnas.org/content/114/35/9475.short	no
ds001131	cit_001518	www.pnas.org/content/114/35/9475.short	no
ds001019	cit_001491	http://dx.doi.org/10.1038/s41467-019-10597-z	no
ds000228	cit_001606	www.nature.com/articles/s41467-018-03399-2	yes
ds000228	cit_001607	https://www.nature.com/articles/s41467-018-03399-2	yes
ds000224	cit_000718	www.cell.com/neuron/fulltext/S0896-6273(17	yes
ds000224	cit_000719	http://www.cell.com/neuron/fulltext/S0896-6273(17	yes
ds000200	cit_001403	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4713423/	no
ds000200	cit_001404	www.ncbi.nlm.nih.gov/pmc/articles/PMC4713423/	no
ds000168	cit_001604	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4847934/	yes
ds000168	cit_001605	www.ncbi.nlm.nih.gov/pmc/articles/PMC4847934/	yes
ds000149	cit_001418	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4467091/	no
ds000149	cit_001419	www.ncbi.nlm.nih.gov/pmc/articles/PMC4467091/	no
ds000140	cit_001541	http://wagerlab.colorado.edu/tools	yes
ds000114	cit_000293	www.ncbi.nlm.nih.gov/pmc/articles/PMC3641991/	no
ds000114	cit_000294	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3641991/	no
ds006472			yes
ds006366	cit_000072	https://doi.org/10.1093/sleepadvances/zpaf025	no
ds006131			yes
ds006005	cit_000323	https://doi.org/10.1162/imag_a_00399	no
ds005884			yes
ds005883			yes
ds005754			yes
ds005577	cit_000418	https://osf.io/d8e9b/	yes
ds005571			yes
ds005551	cit_000067	https://doi.org/10.3758/s13428-022-01980-8	no
ds005521	cit_000377	https://doi.org/10.1523/JNEUROSCI.1673-23.2024	no
ds005460			yes
ds005454	cit_000149	https://doi.org/10.1038/s41592-018-0235-4	yes
ds005397			yes
ds005364			yes
ds005289	cit_000057	https://doi.org/10.1111/nyas.14587	no
ds005285	cit_000058	doi:10.1136/gpsych-2023-101164	no
ds005250			yes
ds005226			yes
ds005047			yes
ds004996	cit_000242	http://dx.doi.org/10.13039/501100004472	yes
ds004894	cit_000661	https://doi.org/10.6084/m9.figshare.24874173	no
ds004746	cit_000820	https://doi.org/10.1101/2023.09.21.558825	no
ds004584	cit_000899	https://doi.org/10.1101/2022.07.26.22278079	no
ds004580	cit_000899	https://doi.org/10.1101/2022.07.26.22278079	no
ds004579	cit_000899	https://doi.org/10.1101/2022.07.26.22278079	no
ds004574	cit_000899	https://doi.org/10.1101/2022.07.26.22278079	no
ds004563	cit_000891	https://doi.org/10.1101/2022.06.21.497107	no
ds004562			yes
ds004557	cit_000929	https://doi.org/10.1101/2021.09.14.460252	no
ds004556	cit_000929	https://doi.org/10.1101/2021.09.14.460252	no
ds004496			yes
ds004488			yes
ds004475	cit_000872	https://doi.org/10.1113/JP284505	no
ds004400			yes
ds004357	cit_000928	https://doi.org/10.1371/journal.pcbi.1011760	no
ds004312	cit_000960	https://doi.org/10.1016/j.pneurobio.2023.102423	no
ds004200	cit_001032	https://doi.org/10.1101/2020.12.11.421180	no
ds004010	cit_001144	https://pubmed.ncbi.nlm.nih.gov/34672259/	no
ds003858	cit_001158	https://doi.org/10.1016/j.neuroimage.2021.118617	no
ds003851	cit_000675	https://osf.io/e8htb/	no
ds003772	cit_001174	https://doi.org/10.1016/j.neuron.2014.10.013	no
ds003758	cit_001176	https://doi.org/10.1523/JNEUROSCI.0423-21.2021	no
ds003721	cit_001178	https://osf.io/ucen5/	yes
ds003574			yes
ds003554	cit_001200	http://dx.doi.org/10.1016/j.psyneuen.2015.01.021	no
ds003550	cit_001199	https://doi.org/10.1038/nn.3345	no
ds003500			yes
ds003340	cit_001126	http://doi.org/10.1073/pnas.2010932118	no
ds003083			yes
ds003076			yes
ds003028			yes
ds002941			yes
ds002886			yes
ds002879			yes
ds002872			yes
ds002843	cit_001175	https://doi.org/10.1523/JNEUROSCI.2832-16.2017	no
ds002776	cit_001444	https://elifesciences.org/articles/55241	yes
ds002687	cit_000193	https://doi.org/10.1038/s41597-019-0338-5	yes
ds002620	cit_000693	https://doi.org/10.1101/867689	no
ds002522	cit_001516	https://doi.org/10.1523/JNEUROSCI.2376-19.2020	yes
ds002424	cit_000193	https://doi.org/10.1038/s41597-019-0338-5	yes
ds002236			yes
ds002218			yes
ds002185			yes
ds001894			yes
ds001838			yes
ds001814			yes
ds001785			yes
ds001740	cit_001623	http://irmf.int.univ-amu.fr/	yes
ds001553	cit_001650	doi:10.1073/pnas.1121049109	no
ds006460	cit_000056	https://doi.org/10.1101/2025.03.12.642917	no
ds006459	cit_000056	https://doi.org/10.1101/2025.03.12.642917	no
ds006444	cit_000002	https://doi.org/10.1002/mrm.21302	no
ds006395			yes
ds006373			yes
ds006269			yes
ds006253	cit_000018	https://doi.org/10.1101/2024.03.23.586414	no
ds006234			yes
ds006233			yes
ds006193			yes
ds006179	cit_000187	https://osf.io/er5u7/	yes
ds006107			yes
ds006067	cit_000098	https://doi.org/10.1038/s41467-025-61807-w	no
ds005964	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005963	cit_000065	https://doi.org/10.21105/joss.01896	no
ds005947	cit_000163	https://osf.io/hrfv7/	no
ds005930	cit_000055	https://doi.org/10.1117/1.NPh.10.2.025007	no
ds005929	cit_000054	https://doi.org/10.1016/j.neuroimage.2013.06.054	no
ds005926			yes
ds005891	cit_000130	https://bids.neuroimaging.io/	no
ds005880			yes
ds005874			yes
ds005851	cit_000387	https://doi.org/10.1016/j.neurobiolaging.2014.02.008	no
ds005811			yes
ds005810			yes
ds005777	cit_000053	https://doi.org/10.3389/fnhum.2018.00394	no
ds005747	cit_000218	https://doi.org/10.1101/2023.07.20.548178	yes
ds005733	cit_000407	https://doi.org/10.1371/journal.pbio.3002987	no
ds005704	cit_000428	https://doi.org/10.1101/2024.11.26.625465	no
ds005692			yes
ds005691			yes
ds005688	cit_000446	https://in_submission_for_publication.com/VisStim	yes
ds005639			yes
ds005636			yes
ds005635			yes
ds005623	cit_000284	https://doi.org/10.7554/eLife.99997.1	yes
ds005619	cit_000101	https://brainlife.io/ezbids/	no
ds005605	cit_000101	https://brainlife.io/ezbids/	no
ds005604			yes
ds005600			yes
ds005598	cit_000455	https://doi.org/10.1101/2023.07.01.547344	no
ds005595	cit_000469	https://balsa.wustl.edu/study/x9Z66	yes
ds005590	cit_000101	https://brainlife.io/ezbids/	no
ds005576	cit_000475	https://unfmontreal.github.io/Dcm2Bids/	no
ds005529			yes
ds005504			yes
ds005497	cit_000109	https://doi.org/10.5281/zenodo.3818615	yes
ds005467			yes
ds005449			yes
ds005431			yes
ds005416			yes
ds005412			yes
ds005402	cit_000109	https://doi.org/10.5281/zenodo.3818615	no
ds005341			yes
ds005279			yes
ds005238			yes
ds005236			yes
ds005189	cit_000579	https://osf.io/esr5q/	no
ds005186			yes
ds005148	cit_000600	https://doi.org/10.7554/eLife.96386.1	no
ds005137	cit_000109	https://doi.org/10.5281/zenodo.3818615	no
ds005127	cit_000472	https://doi.org/10.1016/j.jneumeth.2018.09.019	no
ds005121	cit_000622	https://doi.org/10.1523/JNEUROSCI.0022-24.2024	yes
ds005118	cit_000621	https://pubmed.ncbi.nlm.nih.gov/33357444/	yes
ds005096	cit_000112	https://doi.org/10.1038/s41597-024-03397-8	no
ds005095	cit_000623	https://doi.org/10.1016/j.ijpsycho.2024.112355	no
ds005093	cit_000603	doi:10.1007/s11307-021-01661-6	yes
ds005085			yes
ds005075			yes
ds005038	cit_000632	https://osf.io/whpz8	no
ds005016	cit_000581	https://pubmed.ncbi.nlm.nih.gov/?term=38614082+38435377+37961503+35934277+35768210+35297801+34688253+34407032+32701843&sort=date	yes
ds005009	cit_000626	https://doi.org/10.1101/2024.04.11.589099	no
ds005007			yes
ds004962	cit_000109	https://doi.org/10.5281/zenodo.3818615	no
ds004957	cit_000553	https://doi.org/10.1162/nol_a_00151	no
ds004943			yes
ds004937			yes
ds004929	cit_000055	https://doi.org/10.1117/1.NPh.10.2.025007	no
ds004884			yes
ds004868			yes
ds004859			yes
ds004848	cit_000554	https://wiki.humanconnectome.org/download/attachments/40534057/CMRR_MB_Slice_Order.pdf	yes
ds004815	cit_000019	https://academic.oup.com/cercor/article/33/9/5395/6806166	no
ds004797			yes
ds004791	cit_000813	https://osf.io/y763r/	yes
ds004786			yes
ds004775	cit_000821	https://medianeuroscience.org	no
ds004765	cit_000631	https://doi.org/10.17605/OSF.IO/QFC4U	no
ds004752	cit_000738	https://doi.org/10.7554/eLife.78677	no
ds004743			yes
ds004738			yes
ds004737	cit_000571	https://doi.org/10.1002/hbm.26580	yes
ds004720			yes
ds004717	cit_000842	https://medrxiv.org/cgi/content/short/2023.08.24.23294427v1	no
ds004712	cit_000329	https://bids-specification.readthedocs.io/en/v1.2.1/06-extensions.html:	yes
ds004666	cit_000583	https://doi.org/10.1162/imag_a_00060	no
ds004663	cit_000309	https://osf.io/8pg7x/	no
ds004662	cit_000868	https://doi.org/10.1101/2023.07.19.549746	no
ds004656	cit_000869	https://doi.org/10.1007/s11682-015-9366-8	no
ds004650			yes
ds004642	cit_000873	https://doi.org/10.1016/j.clinph.2023.07.002	no
ds004620			yes
ds004616	cit_000507	https://doi.org/10.1002/hbm.26458	no
ds004611	cit_000614	https://doi.org/10.1038/s41597-024-03267-3	no
ds004598			yes
ds004597			yes
ds004594			yes
ds004590	cit_000900	http://biorxiv.org/content/early/2023/01/09/2023.01.09.523096.abstract	no
ds004581			yes
ds004577	cit_000903	https://doi.org/10.1016/j.neuroimage.2022.119035	no
ds004560			yes
ds004553	cit_000931	https://osf.io/rkbev/	no
ds004551			yes
ds004542	cit_000814	https://doi.org/10.31234/osf.io/x3avb	no
ds004510	cit_000118	https://doi.org/10.1038/s41593-023-01304-9	no
ds004505	cit_000940	https://doi.org/10.3390/s22155867	no
ds004504	cit_000021	https://doi.org/10.3390/data8060095	yes
ds004484	cit_000953	https://doi.org/10.1016/j.neuroimage.2018.06.056	no
ds004471	cit_000525	doi:10.1101/2022.11.21.516173	no
ds004470	cit_000525	doi:10.1101/2022.11.21.516173	no
ds004465			yes
ds004456	cit_000037	https://direct.mit.edu/nol/article/5/2/315/118227	no
ds004440			yes
ds004406	cit_000962	https://doi.org/10.1101/2022.04.12.488078	no
ds004347	cit_000971	https://osf.io/2sncj/	no
ds004317	cit_000991	https://doi.org/10.1126/science.1102941	no
ds004315	cit_000991	https://doi.org/10.1126/science.1102941	no
ds004299	cit_000998	https://osf.io/xrg64/	no
ds004285			yes
ds004274			yes
ds004261	cit_000263	https://doi.org/10.1038/s41467-023-38046-y	no
ds004259	cit_001012	doi:10.1101/2022.08.22.504413	no
ds004230	cit_000286	doi:10.1007/s00259-020-04855-2	no
ds004226	cit_001028	https://osf.io/qwd2k/	no
ds004219			yes
ds004217	cit_001029	https://osf.io/xvtud/	no
ds004173	cit_000156	https://doi.org/10.1038/s41597-022-01694-8	no
ds004134	cit_000451	https://direct.mit.edu/jocn/article/29/1/95/28621/Fluctuations-of-Attentional-Networks-and-Default	no
ds004092	cit_000109	https://doi.org/10.5281/zenodo.3818615	no
ds004054			yes
ds004042			yes
ds004038	cit_001105	https://osf.io/ervrh	no
ds004015	cit_001024	https://doi.org/10.3389/fnins.2022.869426	no
ds004009	cit_001147	https://doi.org/10.1162/jocn_a_01651	no
ds003989			yes
ds003969	cit_001118	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0170647	no
ds003949			yes
ds003947	cit_000287	https://pubmed.ncbi.nlm.nih.gov/31451387/	no
ds003944	cit_000287	https://pubmed.ncbi.nlm.nih.gov/31451387/	no
ds003887	cit_000992	https://psyarxiv.com/3x2qh/	no
ds003885	cit_000993	https://doi.org/10.31234/osf.io/3x2qh	no
ds003831	cit_001101	https://osf.io/jwv6c/	no
ds003830			yes
ds003826			yes
ds003821			yes
ds003789	cit_000882	https://doi.org/10.1016/j.neuroimage.2022.119442	yes
ds003787	cit_001164	https://elifesciences.org/articles/40224	no
ds003775	cit_000547	https://doi.org/10.1016/j.dib.2022.108647	no
ds003768	cit_001177	https://icds.psu.edu	yes
ds003707	cit_001209	https://osf.io/vpq2x/	no
ds003691	cit_000941	https://osf.io/va6fc	yes
ds003690			yes
ds003673	cit_000726	https://doi.org/10.1016/j.neuroimage.2022.119364	no
ds003669	cit_001227	https://elifesciences.org/articles/53900	no
ds003643			yes
ds003612			yes
ds003590			yes
ds003555			yes
ds003516	cit_000780	https://doi.org/10.3389/fnins.2021.643705	no
ds003508			yes
ds003507			yes
ds003506	cit_001302	https://doi.org/10.1016/j.neuron.2014.06.035	no
ds003474			yes
ds003469			yes
ds003468	cit_000947	doi:10.1101/2020.09.05.284364	no
ds003427			yes
ds003404	cit_000271	https://doi.org/10.1016/j.neuroimage.2021.118069	no
ds003401			yes
ds003382			yes
ds003343	cit_001230	https://doi.org/....]	yes
ds003233	cit_001075	https://doi.org/10.1038/s41467-021-22202-3	no
ds003195	cit_001370	https://clinicaltrials.gov/	no
ds003194	cit_001370	https://clinicaltrials.gov/	no
ds003176	cit_001137	https://osf.io/74vnq	yes
ds003145	cit_001378	https://osf.io/k5bfs/	yes
ds003138	cit_000785	https://psychologie.uni-graz.at/de/mri-lab/	no
ds003126	cit_001221	https://doi.org/10.1080/23273798.2020.1859569	no
ds003114	cit_001382	https://doi.org/10.1371/journal.pone.0237032	no
ds003094	cit_001244	https://doi.org/10.1162/jocn_a_01620	no
ds003039	cit_000272	https://doi.org/10.1111/ejn.14965	no
ds003027			yes
ds003012	cit_001311	doi:10.1111/ejn.14492	no
ds003011	cit_001226	https://doi.org/10.1016/j.pscychresns.2018.06.004	no
ds003007	cit_000874	https://doi.org/10.1155/2021/8846097	yes
ds002908			yes
ds002896	cit_001451	https://doi.org/10.1101/676429	no
ds002841			yes
ds002814			yes
ds002799	cit_000447	https://rdcu.be/b57kz	no
ds002797	cit_001504	https://elifesciences.org/articles/39497	no
ds002793	cit_001503	https://zenodo.org/badge/DOI/10.5281/zenodo.3524401.svg	no
ds002773			yes
ds002748	cit_000874	https://doi.org/10.1155/2021/8846097	yes
ds002743			yes
ds002734	cit_001507	DOI:10.1038/ncomms15808	yes
ds002733			yes
ds002725	cit_001508	https://doi.org/10.1038/s41598-019-45105-2	no
ds002715			yes
ds002711			yes
ds002675	cit_001131	https://doi.org/10.1101/2020.01.10.20017004	no
ds002643	cit_001017	https://osf.io/qnpjm	yes
ds002614			yes
ds002543	cit_001461	https://doi.org/10.1093/cercor/bhy076	yes
ds002422	cit_001313	doi:10.1017/S1355617720000302	yes
ds002372			yes
ds002358	cit_001519	https://doi.org/10.1101/457002	no
ds002355			yes
ds002328	cit_001249	https://fsl.fmrib.ox.ac.uk	no
ds002322	cit_001442	doi:10.1016/j.bandl.2016.04.008	yes
ds002311	cit_001469	http://compmem.princeton.edu/wp/wp-content/uploads/2017/07/multiple-object-tracking-as-a-tool-for-parametrically-modulating-memory-reactivation.pdf	no
ds002307			yes
ds002270	cit_001520	doi:10.1371/journal.pone.0141358	no
ds002237	cit_001470	http://compmemweb.princeton.edu/wp/wp-content/uploads/2016/11/briefly-cueing-memories-leads-to-suppression-of-their-neural-representations.pdf	no
ds002232			yes
ds002181	cit_001521	https://doi.org/10.1101/447722	no
ds002168	cit_001301	https://doi.org/10.1002/hipo.23299	no
ds002154	cit_001556	https://doi.org/10.1101/751255	no
ds002149			yes
ds002087			yes
ds002034	cit_000834	https://doi.org/10.1007/s10548-019-00725-9	yes
ds002006			yes
ds001984	cit_001576	https://doi.org/10.1038/s41598-019-45036-y	yes
ds001978	cit_001576	https://doi.org/10.1038/s41598-019-45036-y	yes
ds001972	cit_001576	https://doi.org/10.1038/s41598-019-45036-y	yes
ds001849	cit_001438	doi:10.1371/journal.pone.0216185.\n\n*Equal	no
ds001847	cit_001347	http://compmemweb.princeton.edu/wp/wp-content/uploads/2016/11/a-probability-distribution-over-latent-causes-in-the-orbitofrontal-cortex.pdf	no
ds001775	cit_001625	http://compmemweb.princeton.edu/wp/wp-content/uploads/2016/11/neural-differentiation-tracks-improved-recall-of-competing-memories-following-interleaved-study-and-retrieval-practice.pdf	no
ds001762	cit_001610	https://static1.squarespace.com/static/56e19a6d04426223be32a8b9/t/57c83b15893fc0eab4b91e81/1472740144207/Shenhav%2C+Straccia%2C+Botvinick%2C+Cohen+-+Cogn+Aff+Behav+Neurosci+2016.pdf	no
ds001745	cit_001570	http://compmemweb.princeton.edu/wp/wp-content/uploads/2016/11/a-neural-signature-of-contextually-mediated-intentional-forgetting.pdf	no
ds001725	cit_001556	https://doi.org/10.1101/751255	no
ds001715	cit_001635	https://static1.squarespace.com/static/56e19a6d04426223be32a8b9/t/5b3382370e2e72c0a5bc11a4/1530102328055/Shenhav_et_al-2018-Nature_Communications.pdf	no
ds001635			yes
ds001634			yes
ds001619	cit_001443	https://doi.org/10.3758/s13415-019-00689-0	no
ds001618			yes
ds001612	cit_001639	https://elifesciences.org/articles/32548	no
ds001600			yes
ds001555	cit_001649	https://doi.org/10.1093/cercor/bhu148	no
ds001554	cit_001629	https://elifesciences.org/articles/1607	no
ds001551			yes
ds001541	cit_001196	https://doi.org/10.1038/s41467-018-08256-w	no
ds001534			yes
ds001521	cit_001628	http://compmemweb.princeton.edu/wp/wp-content/uploads/2017/02/lingering-representations-of-stimuli-influence-recall-organization.pdf	no
ds001491	cit_001522	https://doi.org/10.1016/j.neuroimage.2018.08.059	no
ds001486			yes
ds001482	cit_001560	https://doi.org/10.1101/411074	no
ds001421			yes
ds001420			yes
ds001417	cit_001432	https://doi.org/10.1093/cercor/bhz132	no
ds001408			yes
ds001378			yes
ds001365	cit_001645	doi:10.1080/23273798.2018.1476727	yes
ds001357			yes
ds001354			yes
ds001339			yes
ds001338	cit_001648	https://doi.org/10.1038/s41467-018-04387-2	no
ds001306	cit_000730	doi:10.1080/13506285.2017.1339755	no
ds001297	cit_001529	https://doi.org/10.1038/s41598-017-12559-1	no
ds001235			yes
ds001218	cit_001533	https://osf.io/8n9ze/	no
ds001110	cit_001490	https://academic.oup.com/cercor/article/doi/10.1093/cercor/bhx202/4080827/How-We-Transmit-Memories-to-Other-Brains	no
ds001105	cit_000310	https://osf.io/x32te/	no
ds000229	cit_001314	doi:10.1016/j.cub.2013.04.001	yes
ds000205			yes
ds000204			yes
ds000171	cit_001540	doi:10.1177/0305735615604509	yes
ds000148			yes
